Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.434524: step 87, loss 1.12568, acc 0.79, score 24.7298328876, wrong 59.0, 0.1325827 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.572599: step 88, loss 0.523176, acc 0.95, score 32.886043638, wrong 37.0, 0.1332498 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.713283: step 89, loss 0.932389, acc 0.92, score 30.4907107651, wrong 42.0, 0.1373773 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.850609: step 90, loss 0.90139, acc 0.79, score 21.4794793129, wrong 83.0, 0.1337276 secs/batch
Thu 30 Nov 2017 23:05:24 INFO execute.py 83 3606 2017-11-30T23:05:24.986377: step 91, loss 0.953, acc 0.91, score 27.8920312375, wrong 49.0, 0.1316974 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.123280: step 92, loss 0.898203, acc 0.85, score 23.70283553, wrong 80.0, 0.1330113 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.260041: step 93, loss 1.03582, acc 0.84, score 25.3965079486, wrong 66.0, 0.1333890 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.396045: step 94, loss 1.48924, acc 0.78, score 23.2935684323, wrong 77.0, 0.1320977 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.532615: step 95, loss 0.470315, acc 0.92, score 27.9955185354, wrong 53.0, 0.1330354 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.669977: step 96, loss 0.836325, acc 0.87, score 23.1771002412, wrong 68.0, 0.1330829 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.807882: step 97, loss 0.658817, acc 0.87, score 26.0004517734, wrong 62.0, 0.1343465 secs/batch
Thu 30 Nov 2017 23:05:25 INFO execute.py 83 3606 2017-11-30T23:05:25.944974: step 98, loss 0.675013, acc 0.89, score 28.4781064391, wrong 50.0, 0.1333561 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.093022: step 99, loss 0.598528, acc 0.88, score 25.7293888927, wrong 70.0, 0.1440833 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.228672: step 100, loss 0.88698, acc 0.86, score 25.9543259442, wrong 61.0, 0.1320987 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.365153: step 101, loss 0.855282, acc 0.86, score 26.2268478125, wrong 62.0, 0.1326175 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.502261: step 102, loss 0.307786, acc 0.94, score 30.4856885672, wrong 45.0, 0.1333945 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.639871: step 103, loss 0.864966, acc 0.87, score 25.4253599346, wrong 64.0, 0.1338675 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.776994: step 104, loss 1.37206, acc 0.83, score 24.6946573257, wrong 60.0, 0.1330316 secs/batch
Thu 30 Nov 2017 23:05:26 INFO execute.py 83 3606 2017-11-30T23:05:26.914573: step 105, loss 0.767376, acc 0.87, score 22.2733790576, wrong 84.0, 0.1341808 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.055653: step 106, loss 1.5445, acc 0.78, score 24.5100679696, wrong 65.0, 0.1370614 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.192740: step 107, loss 1.01067, acc 0.85, score 26.3208657354, wrong 57.0, 0.1334233 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.343149: step 108, loss 0.60148, acc 0.91, score 25.0171268284, wrong 66.0, 0.1467936 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.481493: step 109, loss 1.43, acc 0.82, score 25.7758714408, wrong 58.0, 0.1342754 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.621418: step 110, loss 1.1504, acc 0.84, score 25.8822090924, wrong 55.0, 0.1368511 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.762611: step 111, loss 0.730698, acc 0.84, score 27.8822868466, wrong 53.0, 0.1379211 secs/batch
Thu 30 Nov 2017 23:05:27 INFO execute.py 83 3606 2017-11-30T23:05:27.899865: step 112, loss 0.475919, acc 0.89, score 29.986979574, wrong 57.0, 0.1335523 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.034439: step 113, loss 0.480457, acc 0.9, score 32.5055365562, wrong 42.0, 0.1314764 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.184793: step 114, loss 1.43238, acc 0.77, score 19.8874847591, wrong 83.0, 0.1467340 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.320595: step 115, loss 0.355548, acc 0.95, score 35.3613010347, wrong 38.0, 0.1326375 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.457514: step 116, loss 0.708375, acc 0.87, score 27.671997264, wrong 57.0, 0.1334662 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.595179: step 117, loss 0.95949, acc 0.83, score 25.7372093499, wrong 55.0, 0.1345298 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.733195: step 118, loss 0.656184, acc 0.91, score 31.3249836266, wrong 42.0, 0.1345985 secs/batch
Thu 30 Nov 2017 23:05:28 INFO execute.py 83 3606 2017-11-30T23:05:28.870562: step 119, loss 0.799004, acc 0.89, score 33.2289444357, wrong 35.0, 0.1332886 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.005276: step 120, loss 0.959892, acc 0.83, score 23.6826912761, wrong 73.0, 0.1314075 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.141313: step 121, loss 0.785014, acc 0.92, score 31.9994922578, wrong 34.0, 0.1327660 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.277347: step 122, loss 0.807749, acc 0.88, score 26.6143573523, wrong 71.0, 0.1327887 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.414525: step 123, loss 1.0315, acc 0.87, score 26.3639387488, wrong 62.0, 0.1339238 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.550421: step 124, loss 0.36995, acc 0.93, score 27.296921283, wrong 49.0, 0.1325939 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.688175: step 125, loss 0.955354, acc 0.86, score 26.3820484877, wrong 55.0, 0.1346591 secs/batch
Thu 30 Nov 2017 23:05:29 INFO execute.py 83 3606 2017-11-30T23:05:29.826378: step 126, loss 0.585332, acc 0.86, score 26.6400549412, wrong 56.0, 0.1326573 secs/batch
